nmr	path	path.name	path.class	rval	Pval	fdr	fwer
IDL_FC_percent	PWY-7219	PWY-7219: adenosine ribonucleotides de novo biosynthesis	Nucleosides and Nucleotides Biosynthesis	0.101807415	0.001439393	0.046077246	1
IDL_FC_percent	P164-PWY	P164-PWY: purine nucleobases degradation I (anaerobic)	Fermentation	-0.110673626	0.000529436	0.028076438	1
IDL_FC_percent	METHGLYUT-PWY	METHGLYUT-PWY: superpathway of methylglyoxal degradation	Aldehyde-Degradation	0.111259681	0.000494272	0.027178261	1
IDL_FC_percent	PWY-5920	PWY-5920: superpathway of heme biosynthesis from glycine	Porphyrin Compounds Biosynthesis	0.109078352	0.000637299	0.030622359	1
IDL_FC_percent	PWY-6138	PWY-6138: CMP-N-acetylneuraminate biosynthesis I (eukaryotes)	Carbohydrates Biosynthesis	0.109471112	0.000608995	0.030027494	1
IDL_FC_percent	PWY-7385	"PWY-7385: 1,3-propanediol biosynthesis (engineered)"	Fermentation	0.102066903	0.001399338	0.045498933	1
IDL_FC_percent	FERMENTATION-PWY	FERMENTATION-PWY: mixed acid fermentation	Fermentation	-0.108943553	0.000647292	0.030804422	1
IDL_FC_percent	PWY-6644	PWY-6644: fluoroacetate and fluorothreonine biosynthesis	Secondary Metabolites Biosynthesis	0.115372819	0.000988865	0.038135806	1
IDL_FC_percent	PWY0-42	PWY0-42: 2-methylcitrate cycle I	Carboxylates Degradation	0.111677267	0.00049654	0.027220295	1
IDL_TG_percent	PWY-6353	PWY-6353: purine nucleotides degradation II (aerobic)	Nucleosides and Nucleotides Degradation	0.114113272	0.000352057	0.022792608	1
IDL_TG_percent	GOLPDLCAT-PWY	"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol"	Alcohol-Degradation	0.110593758	0.000534405	0.028211144	1
IDL_TG_percent	VALDEG-PWY	VALDEG-PWY: L-valine degradation I	Amino Acids Degradation	-0.103553677	0.001188962	0.04208044	1
IDL_TG_percent	NONOXIPENT-PWY	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	Pentose-Phosphate-Cycle	0.105384964	0.000970017	0.037733037	1
IDL_TG_percent	PWY0-845	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	Vitamin-Biosynthesis	-0.107463348	0.000767016	0.033413343	1
IDL_TG_percent	PWY-6313	PWY-6313: serotonin degradation	HORMONE-DEG	0.116845431	0.000252567	0.018767205	1
IDL_TG_percent	PWY-6969	PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	TCA cycle	-0.117382124	0.000236418	0.017905114	1
IDL_TG_percent	PWY3O-1109	PWY3O-1109: superpathway of 4-hydroxybenzoate biosynthesis (yeast)	Aromatic Compounds Biosynthesis	-0.115875897	0.000286446	0.020241302	1
IDL_TG_percent	RUMP-PWY	RUMP-PWY: formaldehyde oxidation I	other	-0.102413392	0.001347454	0.0446772	1
IDL_TG_percent	PWY-7388	"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	Fatty Acid and Lipid Biosynthesis	-0.102446746	0.001342554	0.044578445	1
IDL_TG_percent	PWY-4202	PWY-4202: arsenate detoxification I (glutaredoxin)	Detoxification	-0.106503464	0.00096125	0.037517505	1
IDL_TG_percent	HSERMETANA-PWY	HSERMETANA-PWY: L-methionine biosynthesis III	Amino Acids Biosynthesis	0.106237512	0.00088138	0.036077	1
IDL_TG_percent	SALVADEHYPOX-PWY	SALVADEHYPOX-PWY: adenosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	0.102565804	0.001325198	0.04428689	1
IDL_TG_percent	PWY0-1586	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	Cell Structures Biosynthesis	0.102689776	0.001307345	0.044052486	1
IDL_TG_percent	HOMOSER-METSYN-PWY	HOMOSER-METSYN-PWY: L-methionine biosynthesis I	Amino Acids Biosynthesis	0.103681266	0.001172341	0.041774146	1
IDL_TG_percent	PWY-5754	PWY-5754: 4-hydroxybenzoate biosynthesis I (eukaryotes)	Aromatic Compounds Biosynthesis	-0.117179054	0.000242411	0.018328249	1
IDL_TG_percent	PWY-6760	PWY-6760: xylose degradation III	Carbohydrates Degradation	-0.114989688	0.000588312	0.029497608	1
IDL_TG_percent	PWY-5005	PWY-5005: biotin biosynthesis II	Vitamin-Biosynthesis	-0.11625495	0.000271526	0.019579008	1
IDL_TG_percent	PWY-5306	PWY-5306: superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	other	-0.104623962	0.001545834	0.047551279	1
IDL_TG_percent	COA-PWY	COA-PWY: coenzyme A biosynthesis I	Cofactor-Biosynthesis	0.114468754	0.000337304	0.022236705	1
IDL_TG_percent	PWY-6168	PWY-6168: flavin biosynthesis III (fungi)	Vitamin-Biosynthesis	-0.111857282	0.000460665	0.026289959	1
IDL_TG_percent	PWY-5994	PWY-5994: palmitate biosynthesis I (animals and fungi)	Fatty Acid and Lipid Biosynthesis	-0.10256556	0.001325233	0.044274746	1
IDL_TG_percent	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	-0.118916172	0.000369547	0.023471944	1
IDL_TG_percent	PWY-6857	PWY-6857: retinol biosynthesis	Vitamin-Biosynthesis	-0.103779819	0.001440346	0.046077711	1
IDL_TG_percent	PWY-5789	PWY-5789: 3-hydroxypropanoate/4-hydroxybutanate cycle	C1 Compounds Utilization and Assimilation	-0.118200274	0.001639746	0.048892717	1
IDL_TG_percent	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	-0.117912569	0.000224733	0.017482694	1
L_LDL_PL_percent	ASPASN-PWY	ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	Amino Acids Biosynthesis	0.103883079	0.001146489	0.041361627	1
L_LDL_PL_percent	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation	Aromatic Compounds Degradation	-0.105746071	0.001246626	0.042898305	1
L_LDL_PL_percent	PWY-6174	PWY-6174: mevalonate pathway II (archaea)	Cofactor-Biosynthesis	-0.107145593	0.000923231	0.036667747	1
L_LDL_PL_percent	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	0.102359745	0.001355369	0.044766685	1
L_LDL_PL_percent	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	-0.101079967	0.001557378	0.047710752	1
L_LDL_PL_percent	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	-0.11213296	0.000445891	0.025787546	1
L_LDL_PL_percent	PWY0-42	PWY0-42: 2-methylcitrate cycle I	Carboxylates Degradation	-0.103854216	0.001205361	0.042297297	1
L_LDL_C_percent	PWY-5083	PWY-5083: NAD/NADH phosphorylation and dephosphorylation	NAD-Metabolism	0.109718427	0.000591777	0.029645982	1
L_LDL_C_percent	PWY-1622	PWY-1622: formaldehyde assimilation I (serine pathway)	C1 Compounds Utilization and Assimilation	0.119323456	0.000226425	0.017504702	1
L_LDL_C_percent	PWY-6353	PWY-6353: purine nucleotides degradation II (aerobic)	Nucleosides and Nucleotides Degradation	-0.116365696	0.000267872	0.019488372	1
L_LDL_C_percent	GOLPDLCAT-PWY	"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol"	Alcohol-Degradation	-0.113197943	0.000392866	0.024039767	1
L_LDL_C_percent	PWY-5989	PWY-5989: stearate biosynthesis II (bacteria and plants)	Fatty Acid and Lipid Biosynthesis	-0.110492749	0.00054075	0.02827371	1
L_LDL_C_percent	PWY-5973	PWY-5973: cis-vaccenate biosynthesis	Fatty Acid and Lipid Biosynthesis	-0.116546548	0.000262003	0.019138335	1
L_LDL_C_percent	PWY-6471	PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	Detoxification	0.100490602	0.00165942	0.049214583	1
L_LDL_C_percent	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.116442011	0.00026538	0.019341108	1
L_LDL_C_percent	PWY-7373	PWY-7373: superpathway of demethylmenaquinol-6 biosynthesis II	Quinone-Biosynthesis	0.107818783	0.000889539	0.036151815	1
L_LDL_C_percent	PWY-181	PWY-181: photorespiration	Photosynthesis	0.116181573	0.000273973	0.019707569	1
L_LDL_C_percent	SALVADEHYPOX-PWY	SALVADEHYPOX-PWY: adenosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.103194783	0.001236887	0.042761067	1
L_LDL_C_percent	ANAEROFRUCAT-PWY	ANAEROFRUCAT-PWY: homolactic fermentation	Fermentation	0.107247321	0.000786115	0.03393007	1
L_LDL_C_percent	PWY-5055	PWY-5055: nicotinate degradation III	Aromatic Compounds Degradation	0.100770178	0.001673933	0.049517309	1
L_LDL_C_percent	PWY-7268	PWY-7268: NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)	NAD-Metabolism	0.111570098	0.000476541	0.026679929	1
L_LDL_C_percent	PWY-7245	PWY-7245: superpathway NAD/NADP - NADH/NADPH interconversion (yeast)	NAD-Metabolism	0.111257565	0.000494395	0.027175141	1
L_LDL_C_percent	PWY-5743	PWY-5743: 3-hydroxypropanoate cycle	C1 Compounds Utilization and Assimilation	0.118590157	0.000209761	0.016768135	1
L_LDL_C_percent	PWY-1861	PWY-1861: formaldehyde assimilation II (RuMP Cycle)	C1 Compounds Utilization and Assimilation	0.110961452	0.000511885	0.027608881	1
L_LDL_C_percent	PWY-6595	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	Nucleosides and Nucleotides Degradation	-0.113751761	0.000367677	0.023375188	1
L_LDL_C_percent	PWY-6263	PWY-6263: superpathway of menaquinol-8 biosynthesis II	Quinone-Biosynthesis	0.108576743	0.00067954	0.031397689	1
L_LDL_C_percent	PWY-6282	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	Fatty Acid and Lipid Biosynthesis	-0.11636558	0.000267875	0.019477048	1
L_LDL_C_percent	PWY-6168	PWY-6168: flavin biosynthesis III (fungi)	Vitamin-Biosynthesis	0.103051171	0.001256558	0.043102477	1
L_LDL_C_percent	PWY-2201	PWY-2201: folate transformations I	Vitamin-Biosynthesis	0.11619426	0.000273548	0.019690189	1
L_LDL_C_percent	PWY-5484	PWY-5484: glycolysis II (from fructose 6-phosphate)	Glycolysis	0.115054848	0.000314235	0.021407767	1
L_LDL_C_percent	UDPNAGSYN-PWY	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	Cell Structures Biosynthesis	0.10794443	0.00072602	0.032362063	1
L_LDL_C_percent	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	0.118262009	0.000212019	0.016883451	1
L_LDL_CE_percent	PWY-6121	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	Nucleosides and Nucleotides Biosynthesis	0.100621872	0.001636174	0.048919319	1
L_LDL_CE_percent	PWY-6122	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	Nucleosides and Nucleotides Biosynthesis	0.104440656	0.001077775	0.040075942	1
L_LDL_CE_percent	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.104416218	0.001080705	0.040115326	1
L_LDL_CE_percent	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.10987402	0.000581177	0.029257922	1
L_LDL_CE_percent	RUMP-PWY	RUMP-PWY: formaldehyde oxidation I	other	0.103216821	0.001233893	0.042731666	1
L_LDL_CE_percent	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.105854424	0.000920238	0.036678595	1
L_LDL_CE_percent	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.105843135	0.000921407	0.036665584	1
L_LDL_CE_percent	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	0.111254434	0.000521686	0.027901861	1
L_LDL_CE_percent	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.109473115	0.001049916	0.039487101	1
L_LDL_CE_percent	PWY66-399	PWY66-399: gluconeogenesis III	Carbohydrates Biosynthesis	0.112326845	0.000435766	0.025546296	1
L_LDL_CE_percent	PWY-6277	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	Nucleosides and Nucleotides Biosynthesis	0.104440656	0.001077775	0.040075942	1
L_LDL_CE_percent	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.115059646	0.000314052	0.02140313	1
L_LDL_CE_percent	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.11802379	0.00021838	0.017216561	1
L_LDL_FC_percent	PWY3O-1109	PWY3O-1109: superpathway of 4-hydroxybenzoate biosynthesis (yeast)	Aromatic Compounds Biosynthesis	0.115127298	0.000313712	0.02137689	1
L_LDL_FC_percent	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	0.116406015	0.000266553	0.019423077	1
L_LDL_FC_percent	ANAEROFRUCAT-PWY	ANAEROFRUCAT-PWY: homolactic fermentation	Fermentation	0.101627794	0.001467735	0.046390041	1
L_LDL_FC_percent	PWY-7323	PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	Carbohydrates Biosynthesis	0.103050029	0.001256716	0.043093161	1
L_LDL_FC_percent	PWY-5754	PWY-5754: 4-hydroxybenzoate biosynthesis I (eukaryotes)	Aromatic Compounds Biosynthesis	0.109260473	0.000624026	0.030341748	1
L_LDL_FC_percent	PWY-5154	PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	Amino Acids Biosynthesis	0.10253739	0.001329321	0.04436558	1
L_LDL_FC_percent	PWY-5484	PWY-5484: glycolysis II (from fructose 6-phosphate)	Glycolysis	0.102680244	0.001308709	0.044030345	1
L_LDL_FC_percent	METHGLYUT-PWY	METHGLYUT-PWY: superpathway of methylglyoxal degradation	Aldehyde-Degradation	0.110092997	0.000566559	0.029030675	1
L_LDL_TG_percent	PWY-5083	PWY-5083: NAD/NADH phosphorylation and dephosphorylation	NAD-Metabolism	-0.109988242	0.000573509	0.029184584	1
L_LDL_TG_percent	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	0.109173896	0.000630303	0.030463499	1
L_LDL_TG_percent	PWY-6313	PWY-6313: serotonin degradation	HORMONE-DEG	0.102338848	0.001358464	0.044791441	1
L_LDL_TG_percent	PWY-6969	PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	TCA cycle	-0.105819018	0.000923908	0.036666667	1
L_LDL_TG_percent	PWY-7373	PWY-7373: superpathway of demethylmenaquinol-6 biosynthesis II	Quinone-Biosynthesis	-0.114980073	0.000392409	0.024055367	1
L_LDL_TG_percent	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	-0.113313461	0.000387483	0.023934506	1
L_LDL_TG_percent	PWY-6383	"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis"	Polyprenyl-Biosynthesis	-0.117641959	0.000228952	0.017560823	1
L_LDL_TG_percent	ANAEROFRUCAT-PWY	ANAEROFRUCAT-PWY: homolactic fermentation	Fermentation	-0.10919886	0.000628487	0.030448743	1
L_LDL_TG_percent	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	-0.113284328	0.000388834	0.023991207	1
L_LDL_TG_percent	PWY-7268	PWY-7268: NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)	NAD-Metabolism	-0.112422851	0.000430833	0.025348513	1
L_LDL_TG_percent	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	-0.117821674	0.000237641	0.017955801	1
L_LDL_TG_percent	PWY-7245	PWY-7245: superpathway NAD/NADP - NADH/NADPH interconversion (yeast)	NAD-Metabolism	-0.111839926	0.000461611	0.026297796	1
L_LDL_TG_percent	PWY-5743	PWY-5743: 3-hydroxypropanoate cycle	C1 Compounds Utilization and Assimilation	-0.111835733	0.000474451	0.026650421	1
L_LDL_TG_percent	PWY-6595	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	Nucleosides and Nucleotides Degradation	0.105645838	0.000942056	0.037061657	1
L_LDL_TG_percent	PWY-5005	PWY-5005: biotin biosynthesis II	Vitamin-Biosynthesis	-0.104878571	0.001026497	0.038929124	1
L_LDL_TG_percent	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	-0.112997964	0.000402351	0.024331576	1
L_LDL_TG_percent	PWY-5484	PWY-5484: glycolysis II (from fructose 6-phosphate)	Glycolysis	-0.116445628	0.000265263	0.019352014	1
L_LDL_TG_percent	PWY-7224	PWY-7224: purine deoxyribonucleosides salvage	Nucleosides and Nucleotides Biosynthesis	-0.117365312	0.00026465	0.01932243	1
M_LDL_PL_percent	PWY-1622	PWY-1622: formaldehyde assimilation I (serine pathway)	C1 Compounds Utilization and Assimilation	-0.103721475	0.001358885	0.044775311	1
M_LDL_PL_percent	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation	Aromatic Compounds Degradation	-0.112917686	0.000564859	0.029060705	1
M_LDL_PL_percent	PWY-6174	PWY-6174: mevalonate pathway II (archaea)	Cofactor-Biosynthesis	-0.114401238	0.000402606	0.02433908	1
M_LDL_PL_percent	GOLPDLCAT-PWY	"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol"	Alcohol-Degradation	0.108021284	0.000719662	0.032140275	1
M_LDL_PL_percent	PWY-5989	PWY-5989: stearate biosynthesis II (bacteria and plants)	Fatty Acid and Lipid Biosynthesis	0.108405937	0.000688611	0.031474501	1
M_LDL_PL_percent	PWY-5973	PWY-5973: cis-vaccenate biosynthesis	Fatty Acid and Lipid Biosynthesis	0.105178327	0.000992708	0.03821608	1
M_LDL_PL_percent	ARG+POLYAMINE-SYN	ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	Polyamine-Biosynthesis	-0.101125853	0.00154968	0.047587863	1
M_LDL_PL_percent	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	0.109280896	0.000622554	0.030326594	1
M_LDL_PL_percent	RUMP-PWY	RUMP-PWY: formaldehyde oxidation I	other	-0.104980786	0.001014858	0.038733665	1
M_LDL_PL_percent	PWY-7388	"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	Fatty Acid and Lipid Biosynthesis	-0.100713504	0.001620125	0.048684667	1
M_LDL_PL_percent	PWY-5173	PWY-5173: superpathway of acetyl-CoA biosynthesis	Acetyl-CoA-Biosynthesis	-0.1124785	0.000427997	0.025303455	1
M_LDL_PL_percent	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	-0.113869218	0.00038332	0.023891626	1
M_LDL_PL_percent	GLUTORN-PWY	GLUTORN-PWY: L-ornithine biosynthesis	Amino Acids Biosynthesis	0.104149097	0.001113217	0.040760251	1
M_LDL_PL_percent	PWY-1861	PWY-1861: formaldehyde assimilation II (RuMP Cycle)	C1 Compounds Utilization and Assimilation	-0.11419332	0.000348683	0.022707581	1
M_LDL_PL_percent	PWY-6595	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	Nucleosides and Nucleotides Degradation	0.103381163	0.00121178	0.042461274	1
M_LDL_PL_percent	PWY-6282	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	Fatty Acid and Lipid Biosynthesis	0.101514047	0.001485948	0.046695899	1
M_LDL_PL_percent	P23-PWY	P23-PWY: reductive TCA cycle I	C1 Compounds Utilization and Assimilation	-0.107618697	0.000753549	0.033109214	1
M_LDL_PL_percent	PWY-5994	PWY-5994: palmitate biosynthesis I (animals and fungi)	Fatty Acid and Lipid Biosynthesis	-0.10081976	0.001601696	0.048456744	1
M_LDL_PL_percent	PWY-5747	PWY-5747: 2-methylcitrate cycle II	Carboxylates Degradation	-0.107121	0.000853882	0.035605139	1
M_LDL_PL_percent	PWY-6737	PWY-6737: starch degradation V	POLYSACCHARIDES-DEG	0.101313209	0.001518613	0.047282497	1
M_LDL_PL_percent	PWY-2201	PWY-2201: folate transformations I	Vitamin-Biosynthesis	-0.110969239	0.000511418	0.027589744	1
M_LDL_PL_percent	PWY-7046	PWY-7046: 4-coumarate degradation (anaerobic)	Aromatic Compounds Degradation	-0.105492374	0.000958413	0.037480867	1
M_LDL_PL_percent	UDPNAGSYN-PWY	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	Cell Structures Biosynthesis	-0.109892685	0.000579918	0.029248392	1
M_LDL_PL_percent	PWY-5104	PWY-5104: L-isoleucine biosynthesis IV	Amino Acids Biosynthesis	-0.100616882	0.001637052	0.048888341	1
M_LDL_PL_percent	PWY-7224	PWY-7224: purine deoxyribonucleosides salvage	Nucleosides and Nucleotides Biosynthesis	-0.110275055	0.000612032	0.030133177	1
M_LDL_C_percent	PWY-6174	PWY-6174: mevalonate pathway II (archaea)	Cofactor-Biosynthesis	0.103137239	0.001430233	0.045841454	1
M_LDL_C_percent	GOLPDLCAT-PWY	"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol"	Alcohol-Degradation	-0.106225838	0.000882542	0.036065628	1
M_LDL_C_percent	PWY-5989	PWY-5989: stearate biosynthesis II (bacteria and plants)	Fatty Acid and Lipid Biosynthesis	-0.106722289	0.000834386	0.035018714	1
M_LDL_C_percent	PWY-5973	PWY-5973: cis-vaccenate biosynthesis	Fatty Acid and Lipid Biosynthesis	-0.11265127	0.000419303	0.024960038	1
M_LDL_C_percent	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.114436568	0.000338616	0.022254034	1
M_LDL_C_percent	RUMP-PWY	RUMP-PWY: formaldehyde oxidation I	other	0.11428136	0.000345008	0.022594511	1
M_LDL_C_percent	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	0.113259287	0.000389999	0.024000975	1
M_LDL_C_percent	ANAEROFRUCAT-PWY	ANAEROFRUCAT-PWY: homolactic fermentation	Fermentation	0.106283899	0.00087678	0.036035976	1
M_LDL_C_percent	PWY-621	PWY-621: sucrose degradation III (sucrose invertase)	Carbohydrates Degradation	-0.11342876	0.000382179	0.023854886	1
M_LDL_C_percent	PWY-1861	PWY-1861: formaldehyde assimilation II (RuMP Cycle)	C1 Compounds Utilization and Assimilation	0.11119699	0.000497927	0.027210208	1
M_LDL_C_percent	PWY-6282	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	Fatty Acid and Lipid Biosynthesis	-0.110752429	0.000524576	0.028020262	1
M_LDL_C_percent	PWY-6737	PWY-6737: starch degradation V	POLYSACCHARIDES-DEG	-0.107359529	0.00077614	0.033726249	1
M_LDL_C_percent	PWY-2201	PWY-2201: folate transformations I	Vitamin-Biosynthesis	0.116561941	0.000261509	0.01913631	1
M_LDL_C_percent	PWY-5484	PWY-5484: glycolysis II (from fructose 6-phosphate)	Glycolysis	0.114519926	0.000335228	0.022171638	1
M_LDL_C_percent	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	0.111150039	0.000500681	0.02728214	1
